"","AQSID","Param","Site_code","site_name","status","AgencyID","Agency_name","EPA_reg","lat","long","elev","GMT_offset","country","MSA_code","MSA_name","state_code","state_name","county_code","county_name"
"1603","482450014","RWD","0014","Groves C119","Active","TX1","Texas Commission on Environmental Quality","R6",29.9614,-93.8964,3.1,-6,"US",13140," Beaumont-Port Arthur, TX ","48","TX","245","JEFFERSON"
"1604","482450014","RWS","0014","Groves C119","Active","TX1","Texas Commission on Environmental Quality","R6",29.9614,-93.8964,3.1,-6,"US",13140," Beaumont-Port Arthur, TX ","48","TX","245","JEFFERSON"
"1605","480390618","TEMP","0618","Danciger C618","Inactive","TX1","Texas Commission on Environmental Quality","R6",29.1489,-95.765,390.4,-6,"US",26420," Houston-Sugar Land-Baytown, TX ","48","TX","039","BRAZORIA"
"1606","480390618","WS","0618","Danciger C618","Inactive","TX1","Texas Commission on Environmental Quality","R6",29.1489,-95.765,390.4,-6,"US",26420," Houston-Sugar Land-Baytown, TX ","48","TX","039","BRAZORIA"
"1607","480390618","WD","0618","Danciger C618","Inactive","TX1","Texas Commission on Environmental Quality","R6",29.1489,-95.765,390.4,-6,"US",26420," Houston-Sugar Land-Baytown, TX ","48","TX","039","BRAZORIA"
"1608","480390618","RWD","0618","Danciger C618","Inactive","TX1","Texas Commission on Environmental Quality","R6",29.1489,-95.765,390.4,-6,"US",26420," Houston-Sugar Land-Baytown, TX ","48","TX","039","BRAZORIA"
"1609","480390618","RWS","0618","Danciger C618","Inactive","TX1","Texas Commission on Environmental Quality","R6",29.1489,-95.765,390.4,-6,"US",26420," Houston-Sugar Land-Baytown, TX ","48","TX","039","BRAZORIA"
"1610","840530259999","PM2.5","9999","Mattawa Wahluke High School","Active","WA1","Washington Department of Ecology","R10",46.743414,-119.893763,0,-8,"US",NA,"","53","WA","025","GRANT"
"1611","840510590031","PM2.5","0031","Northern VA Near Road","Active","VA1","Virginia Dept. of Environmental Quality","R3",38.7684,-77.18347,0,-5,"US",NA,"","51","VA","059","FAIRFAX"
"1612","420110006","O3","0006","Kutztown","Active","PA1","Pennsylvania Dept. of Environmental Protection","R3",40.51408,-75.789703,144.6,-5,"US",NA,"","42","PA","011","BERKS"
"1613","340270003","CO","0003","Morristown","Inactive","NJ1","New Jersey Dept. of Environmental Protection","R2",40.79734,-74.482491,111,-5,"US",NA,"","34","NJ","027","MORRIS"
"1614","481130069","CO","0069","Dallas Hinton St. C401/C161 [E]","Active","TX1","Texas Commission on Environmental Quality","R6",32.82,-96.86,0,-6,"US",19100," Dallas-Fort Worth-Arlington, TX ","48","TX","113","DALLAS"
"1615","481130069","SO2","0069","Dallas Hinton St. C401/C161 [E]","Active","TX1","Texas Commission on Environmental Quality","R6",32.82,-96.86,0,-6,"US",19100," Dallas-Fort Worth-Arlington, TX ","48","TX","113","DALLAS"
"1616","481130069","RWS","0069","Dallas Hinton St. C401/C161 [E]","Active","TX1","Texas Commission on Environmental Quality","R6",32.82,-96.86,0,-6,"US",19100," Dallas-Fort Worth-Arlington, TX ","48","TX","113","DALLAS"
"1617","481130069","PMC","0069","Dallas Hinton St. C401/C161 [E]","Active","TX1","Texas Commission on Environmental Quality","R6",32.82,-96.86,0,-6,"US",19100," Dallas-Fort Worth-Arlington, TX ","48","TX","113","DALLAS"
"1618","481130069","WS","0069","Dallas Hinton St. C401/C161 [E]","Active","TX1","Texas Commission on Environmental Quality","R6",32.82,-96.86,0,-6,"US",19100," Dallas-Fort Worth-Arlington, TX ","48","TX","113","DALLAS"
"1619","481130069","WD","0069","Dallas Hinton St. C401/C161 [E]","Active","TX1","Texas Commission on Environmental Quality","R6",32.82,-96.86,0,-6,"US",19100," Dallas-Fort Worth-Arlington, TX ","48","TX","113","DALLAS"
"1620","481130069","RHUM","0069","Dallas Hinton St. C401/C161 [E]","Active","TX1","Texas Commission on Environmental Quality","R6",32.82,-96.86,0,-6,"US",19100," Dallas-Fort Worth-Arlington, TX ","48","TX","113","DALLAS"
"1621","481130069","SRAD","0069","Dallas Hinton St. C401/C161 [E]","Active","TX1","Texas Commission on Environmental Quality","R6",32.82,-96.86,0,-6,"US",19100," Dallas-Fort Worth-Arlington, TX ","48","TX","113","DALLAS"
"1622","481130069","DEWPOINT","0069","Dallas Hinton St. C401/C161 [E]","Active","TX1","Texas Commission on Environmental Quality","R6",32.82,-96.86,0,-6,"US",19100," Dallas-Fort Worth-Arlington, TX ","48","TX","113","DALLAS"
"1623","481130069","RWD","0069","Dallas Hinton St. C401/C161 [E]","Active","TX1","Texas Commission on Environmental Quality","R6",32.82,-96.86,0,-6,"US",19100," Dallas-Fort Worth-Arlington, TX ","48","TX","113","DALLAS"
"1624","481130069","NOY","0069","Dallas Hinton St. C401/C161 [E]","Active","TX1","Texas Commission on Environmental Quality","R6",32.82,-96.86,0,-6,"US",19100," Dallas-Fort Worth-Arlington, TX ","48","TX","113","DALLAS"
"1625","481130069","TEMP","0069","Dallas Hinton St. C401/C161 [E]","Active","TX1","Texas Commission on Environmental Quality","R6",32.82,-96.86,0,-6,"US",19100," Dallas-Fort Worth-Arlington, TX ","48","TX","113","DALLAS"
"1626","481130069","O3","0069","Dallas Hinton St. C401/C161 [E]","Active","TX1","Texas Commission on Environmental Quality","R6",32.82,-96.86,0,-6,"US",19100," Dallas-Fort Worth-Arlington, TX ","48","TX","113","DALLAS"
"1627","481130069","PM2.5","0069","Dallas Hinton St. C401/C161 [E]","Active","TX1","Texas Commission on Environmental Quality","R6",32.82,-96.86,0,-6,"US",19100," Dallas-Fort Worth-Arlington, TX ","48","TX","113","DALLAS"
"1628","481130069","NOX","0069","Dallas Hinton St. C401/C161 [E]","Active","TX1","Texas Commission on Environmental Quality","R6",32.82,-96.86,0,-6,"US",19100," Dallas-Fort Worth-Arlington, TX ","48","TX","113","DALLAS"
"1629","481130069","NO","0069","Dallas Hinton St. C401/C161 [E]","Active","TX1","Texas Commission on Environmental Quality","R6",32.82,-96.86,0,-6,"US",19100," Dallas-Fort Worth-Arlington, TX ","48","TX","113","DALLAS"
"1630","481130069","PM10","0069","Dallas Hinton St. C401/C161 [E]","Active","TX1","Texas Commission on Environmental Quality","R6",32.82,-96.86,0,-6,"US",19100," Dallas-Fort Worth-Arlington, TX ","48","TX","113","DALLAS"
"1631","481130069","NO2","0069","Dallas Hinton St. C401/C161 [E]","Active","TX1","Texas Commission on Environmental Quality","R6",32.82,-96.86,0,-6,"US",19100," Dallas-Fort Worth-Arlington, TX ","48","TX","113","DALLAS"
"1632","350010032","PM10","0032","WESTSIDE - 9 Mile","Inactive","NM2","Albuquerque Environmental Health Department","R6",35.064098,-106.761292,1637.2,-7,"US",NA,"","35","NM","001","BERNALILLO"
"1633","220470007","O3","0007","Grosse Tete","Inactive","LA1","Louisiana Department of Environmental Quality","R6",30.399401,-91.418297,0,-6,"US",12940," Baton Rouge, LA ","22","LA","047","IBERVILLE"
"1634","220470007","WS","0007","Grosse Tete","Inactive","LA1","Louisiana Department of Environmental Quality","R6",30.399401,-91.418297,0,-6,"US",12940," Baton Rouge, LA ","22","LA","047","IBERVILLE"
"1635","220470007","WD","0007","Grosse Tete","Inactive","LA1","Louisiana Department of Environmental Quality","R6",30.399401,-91.418297,0,-6,"US",12940," Baton Rouge, LA ","22","LA","047","IBERVILLE"
"1636","060690002","WD","0002","Hollister AMS","Active","MON","Monterey Bay Unified APCD","R9",36.843425,-121.3621,0,-8,"US",41940," San Jose-Sunnyvale-Santa Clara, CA ","06","CA","069","SAN BENITO"
"1637","060690002","O3","0002","Hollister AMS","Active","MON","Monterey Bay Unified APCD","R9",36.843425,-121.3621,0,-8,"US",41940," San Jose-Sunnyvale-Santa Clara, CA ","06","CA","069","SAN BENITO"
"1638","060690002","PM2.5","0002","Hollister AMS","Active","MON","Monterey Bay Unified APCD","R9",36.843425,-121.3621,0,-8,"US",41940," San Jose-Sunnyvale-Santa Clara, CA ","06","CA","069","SAN BENITO"
"1639","060690002","PM10","0002","Hollister AMS","Active","MON","Monterey Bay Unified APCD","R9",36.843425,-121.3621,0,-8,"US",41940," San Jose-Sunnyvale-Santa Clara, CA ","06","CA","069","SAN BENITO"
"1640","517100024","PM2.5","0024","NORFOLK - NOAA","Active","VA1","Virginia Dept. of Environmental Quality","R3",36.85555,-76.30135,0,-5,"US",47260," Virginia Beach-Norfolk-Newport News, VA-NC ","51","VA","710","NORFOLK"
"1641","517100024","PM10","0024","NORFOLK - NOAA","Active","VA1","Virginia Dept. of Environmental Quality","R3",36.85555,-76.30135,0,-5,"US",47260," Virginia Beach-Norfolk-Newport News, VA-NC ","51","VA","710","NORFOLK"
"1642","517100024","NO2","0024","NORFOLK - NOAA","Active","VA1","Virginia Dept. of Environmental Quality","R3",36.85555,-76.30135,0,-5,"US",47260," Virginia Beach-Norfolk-Newport News, VA-NC ","51","VA","710","NORFOLK"
"1643","517100024","CO","0024","NORFOLK - NOAA","Active","VA1","Virginia Dept. of Environmental Quality","R3",36.85555,-76.30135,0,-5,"US",47260," Virginia Beach-Norfolk-Newport News, VA-NC ","51","VA","710","NORFOLK"
"1644","517100024","SO2","0024","NORFOLK - NOAA","Active","VA1","Virginia Dept. of Environmental Quality","R3",36.85555,-76.30135,0,-5,"US",47260," Virginia Beach-Norfolk-Newport News, VA-NC ","51","VA","710","NORFOLK"
"1645","530070011","PM2.5","0011","Wenatchee-Fifth St","Active","WA1","Washington Department of Ecology","R10",47.43061,-120.34195,79.3,-8,"US",NA,"","53","WA","007","CHELAN"
"1646","530070011","TEMP","0011","Wenatchee-Fifth St","Active","WA1","Washington Department of Ecology","R10",47.43061,-120.34195,79.3,-8,"US",NA,"","53","WA","007","CHELAN"
"1647","530070011","WS","0011","Wenatchee-Fifth St","Active","WA1","Washington Department of Ecology","R10",47.43061,-120.34195,79.3,-8,"US",NA,"","53","WA","007","CHELAN"
"1648","530070011","WD","0011","Wenatchee-Fifth St","Active","WA1","Washington Department of Ecology","R10",47.43061,-120.34195,79.3,-8,"US",NA,"","53","WA","007","CHELAN"
"1649","484715012","TEMP","5012","Huntsville KUTS C5012","Active","TX1","Texas Commission on Environmental Quality","R6",30.7439,-95.5861,103.7,-6,"US",26660," Huntsville, TX ","48","TX","471","WALKER"
"1650","484715012","WS","5012","Huntsville KUTS C5012","Active","TX1","Texas Commission on Environmental Quality","R6",30.7439,-95.5861,103.7,-6,"US",26660," Huntsville, TX ","48","TX","471","WALKER"
"1651","484715012","WD","5012","Huntsville KUTS C5012","Active","TX1","Texas Commission on Environmental Quality","R6",30.7439,-95.5861,103.7,-6,"US",26660," Huntsville, TX ","48","TX","471","WALKER"
"1652","484715012","RHUM","5012","Huntsville KUTS C5012","Active","TX1","Texas Commission on Environmental Quality","R6",30.7439,-95.5861,103.7,-6,"US",26660," Huntsville, TX ","48","TX","471","WALKER"
"1653","484715012","RWD","5012","Huntsville KUTS C5012","Active","TX1","Texas Commission on Environmental Quality","R6",30.7439,-95.5861,103.7,-6,"US",26660," Huntsville, TX ","48","TX","471","WALKER"
"1654","484715012","RWS","5012","Huntsville KUTS C5012","Active","TX1","Texas Commission on Environmental Quality","R6",30.7439,-95.5861,103.7,-6,"US",26660," Huntsville, TX ","48","TX","471","WALKER"
"1655","132150008","O3","0008","Columbus Airport","Active","GA1","Georgia Department of Natural Resources","R4",32.5214,-84.9436,0,-5,"US",17980," Columbus, GA-AL ","13","GA","215","MUSCOGEE"
"1656","132150008","PM2.5","0008","Columbus Airport","Active","GA1","Georgia Department of Natural Resources","R4",32.5214,-84.9436,0,-5,"US",17980," Columbus, GA-AL ","13","GA","215","MUSCOGEE"
"1657","132150008","PM10","0008","Columbus Airport","Active","GA1","Georgia Department of Natural Resources","R4",32.5214,-84.9436,0,-5,"US",17980," Columbus, GA-AL ","13","GA","215","MUSCOGEE"
"1658","080130009","CO","0009","Longmont - 440 Main St.","Inactive","CO1","Colorado Department of Public Health and Environment","R8",40.1666,-105.1024,1511,-7,"US",14500," Boulder, CO ","08","CO","013","BOULDER"
"1659","069999915","RWS","9915","EBAM6 - Konocti Elementary School","Inactive","CA8","California Air Resources Board","R9",38.91661,-122.6084,0,-8,"US",NA,"","06","CA","999","PROXY SITE - CA - CONSTANT"
"1660","069999915","PM2.5","9915","EBAM6 - Konocti Elementary School","Inactive","CA8","California Air Resources Board","R9",38.91661,-122.6084,0,-8,"US",NA,"","06","CA","999","PROXY SITE - CA - CONSTANT"
"1661","069999915","TEMP","9915","EBAM6 - Konocti Elementary School","Inactive","CA8","California Air Resources Board","R9",38.91661,-122.6084,0,-8,"US",NA,"","06","CA","999","PROXY SITE - CA - CONSTANT"
"1662","484491078","WS","1078","Cookville FM 4855","Active","TX1","Texas Commission on Environmental Quality","R6",33.0752,-94.8474,108,-6,"US",46340," Tyler, TX ","48","TX","449","TITUS"
"1663","484491078","WD","1078","Cookville FM 4855","Active","TX1","Texas Commission on Environmental Quality","R6",33.0752,-94.8474,108,-6,"US",46340," Tyler, TX ","48","TX","449","TITUS"
"1664","484491078","RWD","1078","Cookville FM 4855","Active","TX1","Texas Commission on Environmental Quality","R6",33.0752,-94.8474,108,-6,"US",46340," Tyler, TX ","48","TX","449","TITUS"
"1665","840410190004","PM2.5","0004","Roseburg Fire Dept","Active","OR1","Oregon Dept. of Environmental Quality","R10",43.152911,-123.382212,150.1,-8,"US",NA,"","41","OR","019","DOUGLAS"
"1666","481130087","NO","0087","Dallas Redbird Airport C402","Active","TX1","Texas Commission on Environmental Quality","R6",32.6767,-96.8717,0,-6,"US",19100," Dallas-Fort Worth-Arlington, TX ","48","TX","113","DALLAS"
"1667","481130087","RWD","0087","Dallas Redbird Airport C402","Active","TX1","Texas Commission on Environmental Quality","R6",32.6767,-96.8717,0,-6,"US",19100," Dallas-Fort Worth-Arlington, TX ","48","TX","113","DALLAS"
"1668","481130087","RWS","0087","Dallas Redbird Airport C402","Active","TX1","Texas Commission on Environmental Quality","R6",32.6767,-96.8717,0,-6,"US",19100," Dallas-Fort Worth-Arlington, TX ","48","TX","113","DALLAS"
"1669","481130087","O3","0087","Dallas Redbird Airport C402","Active","TX1","Texas Commission on Environmental Quality","R6",32.6767,-96.8717,0,-6,"US",19100," Dallas-Fort Worth-Arlington, TX ","48","TX","113","DALLAS"
"1670","481130087","NO2","0087","Dallas Redbird Airport C402","Active","TX1","Texas Commission on Environmental Quality","R6",32.6767,-96.8717,0,-6,"US",19100," Dallas-Fort Worth-Arlington, TX ","48","TX","113","DALLAS"
"1671","481130087","TEMP","0087","Dallas Redbird Airport C402","Active","TX1","Texas Commission on Environmental Quality","R6",32.6767,-96.8717,0,-6,"US",19100," Dallas-Fort Worth-Arlington, TX ","48","TX","113","DALLAS"
"1672","481130087","WS","0087","Dallas Redbird Airport C402","Active","TX1","Texas Commission on Environmental Quality","R6",32.6767,-96.8717,0,-6,"US",19100," Dallas-Fort Worth-Arlington, TX ","48","TX","113","DALLAS"
"1673","481130087","WD","0087","Dallas Redbird Airport C402","Active","TX1","Texas Commission on Environmental Quality","R6",32.6767,-96.8717,0,-6,"US",19100," Dallas-Fort Worth-Arlington, TX ","48","TX","113","DALLAS"
"1674","481130087","NOX","0087","Dallas Redbird Airport C402","Active","TX1","Texas Commission on Environmental Quality","R6",32.6767,-96.8717,0,-6,"US",19100," Dallas-Fort Worth-Arlington, TX ","48","TX","113","DALLAS"
"1675","250230005","O3","0005","Brockton","Active","MA1","Massachusetts Dept. of Environmental Protection","R1",42.065119,-71.012686,24.1,-5,"US",NA,"","25","MA","023","PLYMOUTH"
"1676","250230005","PM2.5","0005","Brockton","Active","MA1","Massachusetts Dept. of Environmental Protection","R1",42.065119,-71.012686,24.1,-5,"US",NA,"","25","MA","023","PLYMOUTH"
"1677","210930006","O3","0006","ETOWN2","Active","KY1","Kentucky DEP","R4",37.7064,-85.8517,0,-5,"US",21060," Elizabethtown, KY ","21","KY","093","HARDIN"
"1678","210930006","PM2.5","0006","ETOWN2","Active","KY1","Kentucky DEP","R4",37.7064,-85.8517,0,-5,"US",21060," Elizabethtown, KY ","21","KY","093","HARDIN"
"1679","290470005","O3","0005","Liberty","Active","MO1","Missouri Department of Natural Resources","R7",39.303056,-94.376389,283.7,-6,"US",28140," Kansas City, MO-KS ","29","MO","047","CLAY"
"1680","290470005","PM2.5","0005","Liberty","Active","MO1","Missouri Department of Natural Resources","R7",39.303056,-94.376389,283.7,-6,"US",28140," Kansas City, MO-KS ","29","MO","047","CLAY"
"1681","290470005","TEMP","0005","Liberty","Active","MO1","Missouri Department of Natural Resources","R7",39.303056,-94.376389,283.7,-6,"US",28140," Kansas City, MO-KS ","29","MO","047","CLAY"
"1682","290470005","RHUM","0005","Liberty","Active","MO1","Missouri Department of Natural Resources","R7",39.303056,-94.376389,283.7,-6,"US",28140," Kansas City, MO-KS ","29","MO","047","CLAY"
"1683","290470005","BARPR","0005","Liberty","Active","MO1","Missouri Department of Natural Resources","R7",39.303056,-94.376389,283.7,-6,"US",28140," Kansas City, MO-KS ","29","MO","047","CLAY"
"1684","290470005","SRAD","0005","Liberty","Active","MO1","Missouri Department of Natural Resources","R7",39.303056,-94.376389,283.7,-6,"US",28140," Kansas City, MO-KS ","29","MO","047","CLAY"
"1685","280450003","O3","0003","WAVELAND","Active","MS1","Mississippi DEQ","R4",30.300917,-89.395954,2.7,-6,"US",25060," Gulfport-Biloxi, MS ","28","MS","045","HANCOCK"
"1686","280450003","PM2.5","0003","WAVELAND","Active","MS1","Mississippi DEQ","R4",30.300917,-89.395954,2.7,-6,"US",25060," Gulfport-Biloxi, MS ","28","MS","045","HANCOCK"
"1687","371290002","O3","0002","CASTLE H","Active","NC1","North Carolina DEQ - Division of Air Quality","R4",34.364167,-77.838611,4.9,-5,"US",48900," Wilmington, NC ","37","NC","129","NEW HANOVER"
"1688","371290002","PM2.5","0002","CASTLE H","Active","NC1","North Carolina DEQ - Division of Air Quality","R4",34.364167,-77.838611,4.9,-5,"US",48900," Wilmington, NC ","37","NC","129","NEW HANOVER"
"1689","371290002","PM10","0002","CASTLE H","Active","NC1","North Carolina DEQ - Division of Air Quality","R4",34.364167,-77.838611,4.9,-5,"US",48900," Wilmington, NC ","37","NC","129","NEW HANOVER"
"1690","371290002","PMC","0002","CASTLE H","Active","NC1","North Carolina DEQ - Division of Air Quality","R4",34.364167,-77.838611,4.9,-5,"US",48900," Wilmington, NC ","37","NC","129","NEW HANOVER"
"1691","180570006","O3","0006","Noblesville-191st St.","Active","IN4","Indiana Dept. of Environmental Management","R5",40.068297,-85.992451,209.8,-5,"US",26900," Indianapolis, IN ","18","IN","057","HAMILTON"
"1692","180630004","O3","0004","Avon","Active","IN4","Indiana Dept. of Environmental Management","R5",39.758889,-86.398611,0,-5,"US",26900," Indianapolis, IN ","18","IN","063","HENDRICKS"
"1693","360790005","O3","0005","Mt Ninham","Active","NY1","New York Dept. of Environmental Conservation","R2",41.4561,-73.7103,0,-5,"US",35620," New York-Northern New Jersey-Long Island, NY-NJ-PA ","36","NY","079","PUTNAM"
"1694","160170005","PM2.5","0005","Sandpoint USFS","Inactive","ID1","Idaho Department of Environmental Quality","R10",48.272202,-116.6194,0,-8,"US",NA,"","16","ID","017","BONNER"
"1695","160170005","PM10","0005","Sandpoint USFS","Inactive","ID1","Idaho Department of Environmental Quality","R10",48.272202,-116.6194,0,-8,"US",NA,"","16","ID","017","BONNER"
"1696","201731012","PM10","1012","K96 & Hydraulic","Inactive","KS1","Kansas Dept. of Health and Environment","R7",37.7472,-97.3164,402,-6,"US",48620," Wichita, KS ","20","KS","173","SEDGWICK"
"1697","011250010","O3","0010","TUSCALOO","Inactive","AL1","Alabama Department of Environmental Management","R4",33.0894,-87.4597,0,-6,"US",46220," Tuscaloosa, AL ","01","AL","125","TUSCALOOSA"
"1698","484690609","O3","0609","Inez C609","Inactive","TX1","Texas Commission on Environmental Quality","R6",28.899617,-96.785131,18.3,-6,"US",47020," Victoria, TX ","48","TX","469","VICTORIA"
"1699","484690609","TEMP","0609","Inez C609","Inactive","TX1","Texas Commission on Environmental Quality","R6",28.899617,-96.785131,18.3,-6,"US",47020," Victoria, TX ","48","TX","469","VICTORIA"
"1700","484690609","RWD","0609","Inez C609","Inactive","TX1","Texas Commission on Environmental Quality","R6",28.899617,-96.785131,18.3,-6,"US",47020," Victoria, TX ","48","TX","469","VICTORIA"
"1701","484690609","RWS","0609","Inez C609","Inactive","TX1","Texas Commission on Environmental Quality","R6",28.899617,-96.785131,18.3,-6,"US",47020," Victoria, TX ","48","TX","469","VICTORIA"
"1702","484790016","O3","0016","Laredo C44","Active","TX1","Texas Commission on Environmental Quality","R6",27.517403,-99.515244,97.6,-6,"US",29700," Laredo, TX ","48","TX","479","WEBB"
"1703","490352004","O3","2004","Beach","Inactive","UT1","Utah Department of Environmental Quality","R8",40.735001,-112.210999,1292.3,-7,"US",41620," Salt Lake City, UT ","49","UT","035","SALT LAKE"
"1704","490352004","SO2","2004","Beach","Inactive","UT1","Utah Department of Environmental Quality","R8",40.735001,-112.210999,1292.3,-7,"US",41620," Salt Lake City, UT ","49","UT","035","SALT LAKE"
"1705","490352004","TEMP","2004","Beach","Inactive","UT1","Utah Department of Environmental Quality","R8",40.735001,-112.210999,1292.3,-7,"US",41620," Salt Lake City, UT ","49","UT","035","SALT LAKE"
"1706","490352004","WS","2004","Beach","Inactive","UT1","Utah Department of Environmental Quality","R8",40.735001,-112.210999,1292.3,-7,"US",41620," Salt Lake City, UT ","49","UT","035","SALT LAKE"
"1707","490352004","WD","2004","Beach","Inactive","UT1","Utah Department of Environmental Quality","R8",40.735001,-112.210999,1292.3,-7,"US",41620," Salt Lake City, UT ","49","UT","035","SALT LAKE"
"1708","530750005","PM2.5","0005","Lacrosse-Hill St","Active","WA1","Washington Department of Ecology","R10",46.8153,-117.8739,468.2,-8,"US",39420," Pullman, WA ","53","WA","075","WHITMAN"
"1709","484790016","PM10","0016","Laredo C44","Active","TX1","Texas Commission on Environmental Quality","R6",27.517403,-99.515244,97.6,-6,"US",29700," Laredo, TX ","48","TX","479","WEBB"
"1710","484790016","TEMP","0016","Laredo C44","Active","TX1","Texas Commission on Environmental Quality","R6",27.517403,-99.515244,97.6,-6,"US",29700," Laredo, TX ","48","TX","479","WEBB"
"1711","484790016","WS","0016","Laredo C44","Active","TX1","Texas Commission on Environmental Quality","R6",27.517403,-99.515244,97.6,-6,"US",29700," Laredo, TX ","48","TX","479","WEBB"
"1712","484790016","WD","0016","Laredo C44","Active","TX1","Texas Commission on Environmental Quality","R6",27.517403,-99.515244,97.6,-6,"US",29700," Laredo, TX ","48","TX","479","WEBB"
"1713","484790016","SRAD","0016","Laredo C44","Active","TX1","Texas Commission on Environmental Quality","R6",27.517403,-99.515244,97.6,-6,"US",29700," Laredo, TX ","48","TX","479","WEBB"
"1714","484790016","RWD","0016","Laredo C44","Active","TX1","Texas Commission on Environmental Quality","R6",27.517403,-99.515244,97.6,-6,"US",29700," Laredo, TX ","48","TX","479","WEBB"
"1715","484790016","RWS","0016","Laredo C44","Active","TX1","Texas Commission on Environmental Quality","R6",27.517403,-99.515244,97.6,-6,"US",29700," Laredo, TX ","48","TX","479","WEBB"
"1716","551050024","O3","0024","BELOIT","Inactive","WI1","Wisconsin Dept. of Natural Resources","R5",42.5292,-89.015,0,-6,"US",27500," Janesville, WI ","55","WI","105","ROCK"
"1717","530510007","PM2.5","0007","Usk-Kalispel Tribe","Inactive","WA1","Washington Department of Ecology","R10",48.3456,-117.277496,630.1,-8,"US",NA,"","53","WA","051","PEND OREILLE"
"1718","040191034","O3","1034","Coachline","Active","AZ3","Pima County Department of Environmental Quality","R9",32.3806,-111.1272,0,-7,"US",46060," Tucson, AZ ","04","AZ","019","PIMA"
"1719","040191034","PM2.5","1034","Coachline","Active","AZ3","Pima County Department of Environmental Quality","R9",32.3806,-111.1272,0,-7,"US",46060," Tucson, AZ ","04","AZ","019","PIMA"
"1720","840410470023","PM2.5","0023","Woodburn Chemeketa Community College","Active","OR1","Oregon Dept. of Environmental Quality","R10",45.143141,-122.854708,55.8,-8,"US",41420," Salem, OR ","41","OR","047","MARION"
"1721","390870006","O3","0006","IRONTON","Inactive","OH1","Ohio EPA-DAPC","R5",38.5172,-82.668297,0,-5,"US",26580," Huntington-Ashland, WV-KY-OH ","39","OH","087","LAWRENCE"
"1722","380171004","O3","1004","Fargo NW","Active","ND1","North Dakota Department of Environmental Quality","R8",46.933601,-96.854698,275.1,-6,"US",22020," Fargo, ND-MN ","38","ND","017","CASS"
"1723","380171004","PM2.5","1004","Fargo NW","Active","ND1","North Dakota Department of Environmental Quality","R8",46.933601,-96.854698,275.1,-6,"US",22020," Fargo, ND-MN ","38","ND","017","CASS"
"1724","380171004","PM10","1004","Fargo NW","Active","ND1","North Dakota Department of Environmental Quality","R8",46.933601,-96.854698,275.1,-6,"US",22020," Fargo, ND-MN ","38","ND","017","CASS"
"1725","380171004","NO2","1004","Fargo NW","Active","ND1","North Dakota Department of Environmental Quality","R8",46.933601,-96.854698,275.1,-6,"US",22020," Fargo, ND-MN ","38","ND","017","CASS"
"1726","380171004","SO2","1004","Fargo NW","Active","ND1","North Dakota Department of Environmental Quality","R8",46.933601,-96.854698,275.1,-6,"US",22020," Fargo, ND-MN ","38","ND","017","CASS"
"1727","380171004","TEMP","1004","Fargo NW","Active","ND1","North Dakota Department of Environmental Quality","R8",46.933601,-96.854698,275.1,-6,"US",22020," Fargo, ND-MN ","38","ND","017","CASS"
"1728","380171004","RWD","1004","Fargo NW","Active","ND1","North Dakota Department of Environmental Quality","R8",46.933601,-96.854698,275.1,-6,"US",22020," Fargo, ND-MN ","38","ND","017","CASS"
"1729","380171004","RWS","1004","Fargo NW","Active","ND1","North Dakota Department of Environmental Quality","R8",46.933601,-96.854698,275.1,-6,"US",22020," Fargo, ND-MN ","38","ND","017","CASS"
"1730","380171004","WS","1004","Fargo NW","Active","ND1","North Dakota Department of Environmental Quality","R8",46.933601,-96.854698,275.1,-6,"US",22020," Fargo, ND-MN ","38","ND","017","CASS"
"1731","380171004","WD","1004","Fargo NW","Active","ND1","North Dakota Department of Environmental Quality","R8",46.933601,-96.854698,275.1,-6,"US",22020," Fargo, ND-MN ","38","ND","017","CASS"
"1732","380171004","BARPR","1004","Fargo NW","Active","ND1","North Dakota Department of Environmental Quality","R8",46.933601,-96.854698,275.1,-6,"US",22020," Fargo, ND-MN ","38","ND","017","CASS"
"1733","380171004","NOX","1004","Fargo NW","Active","ND1","North Dakota Department of Environmental Quality","R8",46.933601,-96.854698,275.1,-6,"US",22020," Fargo, ND-MN ","38","ND","017","CASS"
"1734","380171004","NO","1004","Fargo NW","Active","ND1","North Dakota Department of Environmental Quality","R8",46.933601,-96.854698,275.1,-6,"US",22020," Fargo, ND-MN ","38","ND","017","CASS"
"1735","260270003","TEMP","0003","CASSOPOLIS","Active","MI1","Michigan Department of Environment, Great Lakes, and Energy","R5",41.8956,-86.0017,390.4,-5,"US",43780," South Bend-Mishawaka, IN-MI ","26","MI","027","CASS"
"1736","260270003","WS","0003","CASSOPOLIS","Active","MI1","Michigan Department of Environment, Great Lakes, and Energy","R5",41.8956,-86.0017,390.4,-5,"US",43780," South Bend-Mishawaka, IN-MI ","26","MI","027","CASS"
"1737","260270003","WD","0003","CASSOPOLIS","Active","MI1","Michigan Department of Environment, Great Lakes, and Energy","R5",41.8956,-86.0017,390.4,-5,"US",43780," South Bend-Mishawaka, IN-MI ","26","MI","027","CASS"
"1738","261630001","WS","0001","ALLEN PARK","Active","MI1","Michigan Department of Environment, Great Lakes, and Energy","R5",42.2283,-83.2092,0,-5,"US",19820," Detroit-Warren-Livonia, MI ","26","MI","163","WAYNE"
